ds,y
2018-09-01,156231
2018-09-01,117134
2018-09-01,252211
2018-09-01,360506
2018-09-01,145046
2018-09-01,358897
2018-09-01,334363
2018-09-01,110556
2018-09-01,208948
2018-08-01,152019
2018-08-01,127922
2018-08-01,108546
2018-08-01,163201
2018-08-01,319639
2018-08-01,95401
2018-08-01,209859
2018-08-01,125181
2018-08-01,124154
2018-08-01,114360
2018-08-01,253710
2018-08-01,353241
2018-08-01,154692
2018-08-01,33219
2018-08-01,39208
2018-08-01,15929
2018-08-01,32399
2018-08-01,26847
2018-08-01,30289
2018-08-01,37484
2018-08-01,24899
2018-08-01,36006
2018-08-01,35558
2018-08-01,15198
2018-08-01,43294
2018-08-01,28155
2018-08-01,45616
2018-08-01,22995
2018-08-01,17642
2018-08-01,50857
2018-08-01,25486
2018-08-01,25847
2018-08-01,14549
2018-08-01,39882
2018-08-01,42479
2018-08-01,61943
2018-08-01,44550
2018-08-01,35805
2018-08-01,14864
2018-08-01,81321
2018-08-01,11833
2018-08-01,65114
2018-08-01,79933
2018-08-01,32169
2018-08-01,30800
2018-08-01,50599
2018-08-01,22553
2018-08-01,23383
2018-08-01,51751
2018-08-01,50564
2018-08-01,120944
2018-08-01,96094
2018-08-01,71383
2018-08-01,81105
2018-08-01,95770
2018-08-01,44091
2018-08-01,48399
2018-08-01,34112
2018-08-01,59240
2018-08-01,32916
2018-08-01,44250
2018-08-01,48476
2018-08-01,39455
2018-08-01,51620
2018-08-01,64696
2018-08-01,72487
2018-08-01,61813
2018-08-01,50624
2018-08-01,44987
2018-08-01,104887
2018-08-01,41561
2018-08-01,29245
2018-08-01,70619
2018-08-01,97989
2018-08-01,47142
2018-08-01,62398
2018-08-01,59155
2018-08-01,91380
2018-08-01,11217
2018-08-01,77325
2018-08-01,77113
2018-08-01,35087
2018-08-01,37303
2018-08-01,41522
2018-08-01,65939
2018-08-01,52960
2018-08-01,94504
2018-08-01,59281
2018-08-01,86314
2018-08-01,69728
2018-08-01,49778
2018-08-01,57880
2018-08-01,25889
2018-08-01,93128
2018-08-01,34609
2018-08-01,16692
2018-08-01,51539
2018-08-01,42428
2018-08-01,32060
2018-08-01,87326
2018-08-01,60501
2018-08-01,76645
2018-08-01,46110
2018-08-01,43671
2018-08-01,38059
2018-08-01,51150
2018-08-01,122251
2018-08-01,64309
2018-08-01,72874
2018-08-01,59047
2018-08-01,25307
2018-08-01,35030
2018-08-01,77671
2018-08-01,152933
2018-08-01,64764
2018-08-01,79836
2018-08-01,58171
2018-08-01,57484
2018-08-01,82965
2018-08-01,70631
2018-08-01,46330
2018-08-01,40686
2018-08-01,14349
2018-08-01,28434
2018-08-01,19316
2018-08-01,17995
2018-08-01,71101
2018-08-01,32857
2018-08-01,111422
2018-08-01,53428
2018-08-01,73405
2018-08-01,1
2018-08-01,38648
2018-08-01,23718
2018-08-01,33263
2018-08-01,38304
2018-08-01,76706
2018-08-01,85511
2018-08-01,41484
2018-08-01,22202
2018-08-01,15991
2018-08-01,48539
2018-08-01,58404
2018-08-01,31918
2018-08-01,14703
2018-08-01,79611
2018-08-01,77960
2018-08-01,51180
2018-08-01,63559
2018-08-01,64587
2018-08-01,21109
2018-08-01,45110
2018-08-01,18712
2018-08-01,55659
2018-08-01,56868
2018-08-01,38891
2018-08-01,34054
2018-08-01,44920
2018-08-01,48052
2018-08-01,15609
2018-08-01,26549
2018-08-01,152963
2018-08-01,121700
2018-08-01,93290
2018-08-01,40615
2018-08-01,81844
2018-08-01,26404
2018-08-01,31967
2018-08-01,84826
2018-08-01,17345
2018-08-01,75745
2018-08-01,19217
2018-08-01,49371
2018-08-01,28559
2018-08-01,27943
2018-08-01,38165
2018-08-01,86838
2018-08-01,61622
2018-08-01,11609
2018-08-01,36902
2018-08-01,56763
2018-08-01,68570
2018-08-01,63534
2018-08-01,51480
2018-08-01,42405
2018-08-01,68144
2018-08-01,82131
2018-08-01,58650
2018-08-01,62046
2018-08-01,43795
2018-08-01,26216
2018-08-01,63315
2018-08-01,11059
2018-08-01,81456
2018-08-01,153365
2018-08-01,52447
2018-08-01,64935
2018-08-01,66112
2018-08-01,37294
2018-08-01,81231
2018-08-01,61602
2018-08-01,41807
2018-08-01,61573
2018-08-01,52463
2018-08-01,36067
2018-08-01,143092
2018-08-01,98950
2018-08-01,13784
2018-08-01,127650
2018-08-01,74430
2018-08-01,121440
2018-08-01,146054
2018-08-01,190840
2018-08-01,45750
2018-08-01,163473
2018-08-01,48973
2018-08-01,54768
2018-08-01,205780
2018-08-01,89643
2018-08-01,41462
2018-08-01,113526
2018-08-01,25091
2018-08-01,83985
2018-08-01,178923
2018-08-01,115318
2018-08-01,63018
2018-08-01,17923
2018-08-01,51751
2018-08-01,136967
2018-08-01,101708
2018-08-01,89200
2018-08-01,196125
2018-08-01,121762
2018-08-01,83870
2018-08-01,12937
2018-08-01,4
2018-08-01,10491
2018-08-01,60355
2018-08-01,34190
2018-08-01,57516
2018-08-01,57796
2018-08-01,59020
2018-08-01,29970
2018-08-01,316015
2018-08-01,266203
2018-08-01,150236
2018-08-01,83164
2018-08-01,132172
2018-08-01,122865
2018-08-01,72039
2018-08-01,96444
2018-08-01,150565
2018-08-01,30476
2018-08-01,55332
2018-08-01,31943
2018-08-01,69016
2018-08-01,25164
2018-08-01,59219
2018-08-01,52974
2018-08-01,60863
2018-08-01,117840
2018-08-01,55101
2018-08-01,112732
2018-08-01,64853
2018-08-01,203372
2018-08-01,47524
2018-08-01,40026
2018-08-01,144729
2018-08-01,72451
2018-08-01,136783
2018-08-01,68094
2018-08-01,13879
2018-08-01,51921
2018-08-01,51638
2018-08-01,117350
2018-08-01,86181
2018-08-01,243857
2018-08-01,53731
2018-08-01,114048
2018-08-01,86096
2018-08-01,84392
2018-08-01,23278
2018-08-01,16636
2018-08-01,58287
2018-08-01,99074
2018-08-01,144811
2018-08-01,40562
2018-08-01,63261
2018-08-01,136445
2018-08-01,63705
2018-08-01,35023
2018-08-01,230545
2018-08-01,215098
2018-08-01,126663
2018-08-01,98245
2018-08-01,10229
2018-08-01,56271
2018-08-01,97033
2018-08-01,207649
2018-08-01,77209
2018-08-01,202591
2018-08-01,66557
2018-08-01,133026
2018-08-01,183496
2018-08-01,147107
2018-08-01,74633
2018-08-01,83495
2018-08-01,60163
2018-08-01,60606
2018-08-01,7016
2018-08-01,106864
2018-08-01,62552
2018-08-01,106836
2018-08-01,100470
2018-08-01,169970
2018-07-01,153018
2018-07-01,89042
2018-07-01,52828
2018-07-01,32929
2018-07-01,40903
2018-07-01,16718
2018-07-01,33390
2018-07-01,26594
2018-07-01,31664
2018-07-01,37496
2018-07-01,25176
2018-07-01,35244
2018-07-01,37171
2018-07-01,15056
2018-07-01,43959
2018-07-01,29399
2018-07-01,43820
2018-07-01,63034
2018-07-01,43351
2018-07-01,40430
2018-07-01,46445
2018-07-01,24263
2018-07-01,18750
2018-07-01,52614
2018-07-01,25818
2018-07-01,26702
2018-07-01,14890
2018-07-01,15395
2018-07-01,81253
2018-07-01,12086
2018-07-01,66582
2018-07-01,81509
2018-07-01,32619
2018-07-01,24585
2018-07-01,54185
2018-07-01,23875
2018-07-01,23047
2018-07-01,52946
2018-07-01,37146
2018-07-01,124461
2018-07-01,63418
2018-07-01,72573
2018-07-01,75651
2018-07-01,97682
2018-07-01,43777
2018-07-01,48302
2018-07-01,35907
2018-07-01,61593
2018-07-01,33514
2018-07-01,46681
2018-07-01,49483
2018-07-01,41385
2018-07-01,50969
2018-07-01,66415
2018-07-01,74243
2018-07-01,96749
2018-07-01,51402
2018-07-01,46604
2018-07-01,108147
2018-07-01,42880
2018-07-01,29814
2018-07-01,73299
2018-07-01,99549
2018-07-01,47474
2018-07-01,64019
2018-07-01,60331
2018-07-01,95019
2018-07-01,11882
2018-07-01,79190
2018-07-01,79131
2018-07-01,36111
2018-07-01,37420
2018-07-01,42876
2018-07-01,69890
2018-07-01,53874
2018-07-01,96162
2018-07-01,59517
2018-07-01,92705
2018-07-01,71908
2018-07-01,50025
2018-07-01,60249
2018-07-01,26409
2018-07-01,95526
2018-07-01,33198
2018-07-01,17536
2018-07-01,51667
2018-07-01,44676
2018-07-01,34302
2018-07-01,89435
2018-07-01,62330
2018-07-01,77541
2018-07-01,47027
2018-07-01,43738
2018-07-01,36919
2018-07-01,53965
2018-07-01,122526
2018-07-01,66246
2018-07-01,72111
2018-07-01,60432
2018-07-01,26797
2018-07-01,34698
2018-07-01,80277
2018-07-01,152343
2018-07-01,67950
2018-07-01,79825
2018-07-01,58370
2018-07-01,59215
2018-07-01,86033
2018-07-01,72764
2018-07-01,47209
2018-07-01,42068
2018-07-01,14488
2018-07-01,29450
2018-07-01,19942
2018-07-01,18475
2018-07-01,73035
2018-07-01,34095
2018-07-01,114632
2018-07-01,51790
2018-07-01,75673
2018-07-01,2
2018-07-01,37833
2018-07-01,24343
2018-07-01,33920
2018-07-01,39814
2018-07-01,78122
2018-07-01,88722
2018-07-01,42741
2018-07-01,23384
2018-07-01,16674
2018-07-01,46760
2018-07-01,56924
2018-07-01,33574
2018-07-01,15109
2018-07-01,82521
2018-07-01,80947
2018-07-01,53563
2018-07-01,65747
2018-07-01,68548
2018-07-01,21557
2018-07-01,48380
2018-07-01,20173
2018-07-01,56691
2018-07-01,58278
2018-07-01,40394
2018-07-01,35282
2018-07-01,46102
2018-07-01,49458
2018-07-01,15891
2018-07-01,27474
2018-07-01,153729
2018-07-01,120704
2018-07-01,95923
2018-07-01,41821
2018-07-01,83298
2018-07-01,26986
2018-07-01,33466
2018-07-01,84930
2018-07-01,17968
2018-07-01,78535
2018-07-01,20803
2018-07-01,50976
2018-07-01,30129
2018-07-01,28404
2018-07-01,40203
2018-07-01,91298
2018-07-01,61953
2018-07-01,12039
2018-07-01,39160
2018-07-01,58646
2018-07-01,69895
2018-07-01,65417
2018-07-01,50909
2018-07-01,44174
2018-07-01,70448
2018-07-01,84636
2018-07-01,61958
2018-07-01,64249
2018-07-01,48132
2018-07-01,44637
2018-07-01,28339
2018-07-01,65566
2018-07-01,11131
2018-07-01,85469
2018-07-01,155491
2018-07-01,38956
2018-07-01,67609
2018-07-01,66890
2018-07-01,39643
2018-07-01,79365
2018-07-01,67009
2018-07-01,44330
2018-07-01,63141
2018-07-01,53586
2018-07-01,35853
2018-07-01,142948
2018-07-01,101816
2018-07-01,12283
2018-07-01,133542
2018-07-01,77958
2018-07-01,124782
2018-07-01,150737
2018-07-01,193717
2018-07-01,47060
2018-07-01,167970
2018-07-01,49754
2018-07-01,57337
2018-07-01,212395
2018-07-01,94406
2018-07-01,42478
2018-07-01,118556
2018-07-01,27169
2018-07-01,90930
2018-07-01,183085
2018-07-01,118607
2018-07-01,68597
2018-07-01,19557
2018-07-01,60225
2018-07-01,155011
2018-07-01,99176
2018-07-01,94266
2018-07-01,213969
2018-07-01,126699
2018-07-01,88417
2018-07-01,13311
2018-07-01,0
2018-07-01,11586
2018-07-01,62274
2018-07-01,36192
2018-07-01,59801
2018-07-01,59833
2018-07-01,62096
2018-07-01,30298
2018-07-01,269574
2018-07-01,160896
2018-07-01,86484
2018-07-01,141380
2018-07-01,127442
2018-07-01,74270
2018-07-01,99518
2018-07-01,152122
2018-07-01,31487
2018-07-01,57977
2018-07-01,34018
2018-07-01,72786
2018-07-01,26833
2018-07-01,62091
2018-07-01,55511
2018-07-01,63710
2018-07-01,123683
2018-07-01,57133
2018-07-01,109326
2018-07-01,69344
2018-07-01,200109
2018-07-01,40897
2018-07-01,146773
2018-07-01,73782
2018-07-01,139327
2018-07-01,71224
2018-07-01,14204
2018-07-01,52370
2018-07-01,59018
2018-07-01,121499
2018-07-01,90440
2018-07-01,241500
2018-07-01,117255
2018-07-01,90561
2018-07-01,89475
2018-07-01,23372
2018-07-01,17076
2018-07-01,59240
2018-07-01,103520
2018-07-01,151769
2018-07-01,43451
2018-07-01,65725
2018-07-01,141354
2018-07-01,65684
2018-07-01,35608
2018-07-01,238854
2018-07-01,217585
2018-07-01,133087
2018-07-01,102018
2018-07-01,10705
2018-07-01,58178
2018-07-01,102409
2018-07-01,215649
2018-07-01,82461
2018-07-01,206837
2018-07-01,68818
2018-07-01,131185
2018-07-01,196934
2018-07-01,152734
2018-07-01,78751
2018-07-01,85775
2018-07-01,62664
2018-07-01,62654
2018-07-01,7035
2018-07-01,113560
2018-07-01,66736
2018-07-01,112615
2018-07-01,104891
2018-07-01,174544
2018-07-01,163359
2018-07-01,93727
2018-07-01,112721
2018-07-01,173599
2018-07-01,119652
2018-07-01,265992
2018-07-01,360413
2018-07-01,155333
2018-07-01,322384
2018-07-01,315003
2018-07-01,93241
2018-07-01,210975
2018-07-01,132407
2018-06-01,133485
2018-06-01,65085
2018-06-01,336234
2018-06-01,138219
2018-06-01,147621
2018-06-01,215403
2018-06-01,95046
2018-06-01,31902
2018-06-01,41583
2018-06-01,17034
2018-06-01,33002
2018-06-01,26107
2018-06-01,31238
2018-06-01,36075
2018-06-01,25206
2018-06-01,33879
2018-06-01,39018
2018-06-01,15049
2018-06-01,43676
2018-06-01,30070
2018-06-01,322593
2018-06-01,52225
2018-06-01,41831
2018-06-01,63351
2018-06-01,42246
2018-06-01,39760
2018-06-01,45452
2018-06-01,24912
2018-06-01,20900
2018-06-01,52151
2018-06-01,25827
2018-06-01,26795
2018-06-01,14681
2018-06-01,15331
2018-06-01,80609
2018-06-01,24894
2018-06-01,64279
2018-06-01,87229
2018-06-01,31387
2018-06-01,20340
2018-06-01,49508
2018-06-01,24683
2018-06-01,21922
2018-06-01,52469
2018-06-01,38916
2018-06-01,123847
2018-06-01,63201
2018-06-01,72671
2018-06-01,65985
2018-06-01,95495
2018-06-01,42472
2018-06-01,45901
2018-06-01,36911
2018-06-01,61504
2018-06-01,34520
2018-06-01,49067
2018-06-01,49639
2018-06-01,43766
2018-06-01,53895
2018-06-01,67283
2018-06-01,77203
2018-06-01,94727
2018-06-01,54112
2018-06-01,47686
2018-06-01,108478
2018-06-01,43691
2018-06-01,30433
2018-06-01,74208
2018-06-01,100008
2018-06-01,47415
2018-06-01,62790
2018-06-01,61295
2018-06-01,94397
2018-06-01,9520
2018-06-01,77932
2018-06-01,78746
2018-06-01,35925
2018-06-01,36258
2018-06-01,45905
2018-06-01,70140
2018-06-01,52288
2018-06-01,92219
2018-06-01,60966
2018-06-01,93622
2018-06-01,73200
2018-06-01,49374
2018-06-01,60031
2018-06-01,25830
2018-06-01,96096
2018-06-01,31233
2018-06-01,19560
2018-06-01,50016
2018-06-01,43983
2018-06-01,33921
2018-06-01,88452
2018-06-01,61355
2018-06-01,76709
2018-06-01,46910
2018-06-01,44807
2018-06-01,35519
2018-06-01,53889
2018-06-01,117419
2018-06-01,65062
2018-06-01,71449
2018-06-01,59614
2018-06-01,29510
2018-06-01,34789
2018-06-01,80738
2018-06-01,150911
2018-06-01,68843
2018-06-01,78960
2018-06-01,55563
2018-06-01,61527
2018-06-01,82497
2018-06-01,72882
2018-06-01,47727
2018-06-01,42361
2018-06-01,15265
2018-06-01,31201
2018-06-01,20247
2018-06-01,17748
2018-06-01,72667
2018-06-01,35609
2018-06-01,115595
2018-06-01,53692
2018-06-01,75308
2018-06-01,1
2018-06-01,35698
2018-06-01,23947
2018-06-01,32243
2018-06-01,39306
2018-06-01,78113
2018-06-01,87974
2018-06-01,41434
2018-06-01,22582
2018-06-01,19000
2018-06-01,42930
2018-06-01,53456
2018-06-01,33134
2018-06-01,14812
2018-06-01,84679
2018-06-01,80695
2018-06-01,54860
2018-06-01,68182
2018-06-01,62421
2018-06-01,21004
2018-06-01,47523
2018-06-01,21146
2018-06-01,56094
2018-06-01,56343
2018-06-01,41141
2018-06-01,35703
2018-06-01,45912
2018-06-01,49701
2018-06-01,15725
2018-06-01,27846
2018-06-01,148259
2018-06-01,118676
2018-06-01,95757
2018-06-01,43125
2018-06-01,83499
2018-06-01,26629
2018-06-01,36029
2018-06-01,84560
2018-06-01,18125
2018-06-01,81170
2018-06-01,20988
2018-06-01,51457
2018-06-01,31350
2018-06-01,28931
2018-06-01,39294
2018-06-01,97498
2018-06-01,62289
2018-06-01,12063
2018-06-01,39038
2018-06-01,61680
2018-06-01,71400
2018-06-01,67515
2018-06-01,48871
2018-06-01,44171
2018-06-01,71583
2018-06-01,86244
2018-06-01,63194
2018-06-01,64776
2018-06-01,48694
2018-06-01,41280
2018-06-01,28977
2018-06-01,66433
2018-06-01,9373
2018-06-01,86365
2018-06-01,156902
2018-06-01,28388
2018-06-01,66709
2018-06-01,66006
2018-06-01,39420
2018-06-01,84350
2018-06-01,71540
2018-06-01,45848
2018-06-01,64210
2018-06-01,52794
2018-06-01,35810
2018-06-01,145636
2018-06-01,102308
2018-06-01,10881
2018-06-01,132663
2018-06-01,79018
2018-06-01,125834
2018-06-01,153385
2018-06-01,195091
2018-06-01,47416
2018-06-01,169473
2018-06-01,50607
2018-06-01,57598
2018-06-01,213214
2018-06-01,95190
2018-06-01,41365
2018-06-01,120795
2018-06-01,28465
2018-06-01,96780
2018-06-01,184258
2018-06-01,120811
2018-06-01,73138
2018-06-01,29055
2018-06-01,66040
2018-06-01,164071
2018-06-01,95738
2018-06-01,94406
2018-06-01,233094
2018-06-01,128566
2018-06-01,91996
2018-06-01,14742
2018-06-01,1
2018-06-01,12019
2018-06-01,59454
2018-06-01,37736
2018-06-01,59045
2018-06-01,59130
2018-06-01,62804
2018-06-01,29560
2018-06-01,272704
2018-06-01,166384
2018-06-01,87857
2018-06-01,149918
2018-06-01,122611
2018-06-01,72743
2018-06-01,102278
2018-06-01,152946
2018-06-01,31987
2018-06-01,57589
2018-06-01,39623
2018-06-01,76294
2018-06-01,27752
2018-06-01,62194
2018-06-01,52930
2018-06-01,65040
2018-06-01,129102
2018-06-01,58217
2018-06-01,105960
2018-06-01,70752
2018-06-01,189339
2018-06-01,40254
2018-06-01,149555
2018-06-01,75258
2018-06-01,147902
2018-06-01,74075
2018-06-01,15617
2018-06-01,53188
2018-06-01,61985
2018-06-01,122707
2018-06-01,90418
2018-06-01,233939
2018-06-01,64843
2018-06-01,113628
2018-06-01,92088
2018-06-01,89058
2018-06-01,23906
2018-06-01,16658
2018-06-01,59098
2018-06-01,103258
2018-06-01,145619
2018-06-01,46148
2018-06-01,65759
2018-06-01,139862
2018-06-01,66980
2018-06-01,37263
2018-06-01,242524
2018-06-01,211384
2018-06-01,136443
2018-06-01,104138
2018-06-01,10677
2018-06-01,57666
2018-06-01,101782
2018-06-01,212636
2018-06-01,85870
2018-06-01,206746
2018-06-01,68318
2018-06-01,128588
2018-06-01,213400
2018-06-01,152098
2018-06-01,81338
2018-06-01,83987
2018-06-01,64461
2018-06-01,62263
2018-06-01,6580
2018-06-01,117499
2018-06-01,69811
2018-06-01,112077
2018-06-01,106032
2018-06-01,171197
2018-06-01,163808
2018-06-01,97220
2018-06-01,114714
2018-06-01,169694
2018-06-01,122195
2018-06-01,279136
2018-05-01,374916
2018-05-01,153972
2018-05-01,106567
2018-05-01,33195
2018-05-01,43244
2018-05-01,17562
2018-05-01,33778
2018-05-01,26189
2018-05-01,32051
2018-05-01,38377
2018-05-01,25452
2018-05-01,38864
2018-05-01,40437
2018-05-01,15760
2018-05-01,43813
2018-05-01,29960
2018-05-01,47123
2018-05-01,26075
2018-05-01,20905
2018-05-01,53232
2018-05-01,26688
2018-05-01,27206
2018-05-01,14784
2018-05-01,41353
2018-05-01,42858
2018-05-01,65476
2018-05-01,42659
2018-05-01,39441
2018-05-01,15369
2018-05-01,82209
2018-05-01,18454
2018-05-01,65401
2018-05-01,89630
2018-05-01,32611
2018-05-01,21785
2018-05-01,55199
2018-05-01,24391
2018-05-01,22814
2018-05-01,53525
2018-05-01,54139
2018-05-01,129211
2018-05-01,98435
2018-05-01,75708
2018-05-01,68167
2018-05-01,99152
2018-05-01,43714
2018-05-01,47088
2018-05-01,38020
2018-05-01,64424
2018-05-01,36045
2018-05-01,51131
2018-05-01,52695
2018-05-01,47164
2018-05-01,58274
2018-05-01,71409
2018-05-01,80607
2018-05-01,67031
2018-05-01,55575
2018-05-01,49024
2018-05-01,114757
2018-05-01,51903
2018-05-01,31936
2018-05-01,76607
2018-05-01,103541
2018-05-01,49281
2018-05-01,99293
2018-05-01,9388
2018-05-01,80950
2018-05-01,81230
2018-05-01,37440
2018-05-01,37876
2018-05-01,51466
2018-05-01,71657
2018-05-01,53361
2018-05-01,96287
2018-05-01,63490
2018-05-01,95807
2018-05-01,75792
2018-05-01,50187
2018-05-01,63038
2018-05-01,26950
2018-05-01,100562
2018-05-01,32513
2018-05-01,20618
2018-05-01,50561
2018-05-01,47554
2018-05-01,34592
2018-05-01,92417
2018-05-01,66664
2018-05-01,80506
2018-05-01,45840
2018-05-01,47492
2018-05-01,36581
2018-05-01,54429
2018-05-01,123106
2018-05-01,69017
2018-05-01,75171
2018-05-01,62417
2018-05-01,30524
2018-05-01,35800
2018-05-01,82522
2018-05-01,157066
2018-05-01,72649
2018-05-01,84281
2018-05-01,57938
2018-05-01,62224
2018-05-01,84901
2018-05-01,75521
2018-05-01,49630
2018-05-01,44773
2018-05-01,16337
2018-05-01,35610
2018-05-01,20887
2018-05-01,18363
2018-05-01,75323
2018-05-01,38262
2018-05-01,120573
2018-05-01,67439
2018-05-01,79300
2018-05-01,1
2018-05-01,36805
2018-05-01,24419
2018-05-01,35559
2018-05-01,41402
2018-05-01,80667
2018-05-01,91394
2018-05-01,42990
2018-05-01,23513
2018-05-01,18614
2018-05-01,44239
2018-05-01,55429
2018-05-01,36374
2018-05-01,15515
2018-05-01,88155
2018-05-01,84170
2018-05-01,57801
2018-05-01,71875
2018-05-01,63518
2018-05-01,21776
2018-05-01,51791
2018-05-01,21900
2018-05-01,58603
2018-05-01,59070
2018-05-01,43563
2018-05-01,38678
2018-05-01,45748
2018-05-01,51122
2018-05-01,16821
2018-05-01,28921
2018-05-01,153310
2018-05-01,124744
2018-05-01,100887
2018-05-01,45279
2018-05-01,86352
2018-05-01,27395
2018-05-01,38286
2018-05-01,89743
2018-05-01,18917
2018-05-01,82360
2018-05-01,21627
2018-05-01,53300
2018-05-01,31565
2018-05-01,30044
2018-05-01,41185
2018-05-01,102676
2018-05-01,65678
2018-05-01,12625
2018-05-01,39988
2018-05-01,64506
2018-05-01,73519
2018-05-01,70605
2018-05-01,51538
2018-05-01,46441
2018-05-01,73131
2018-05-01,88518
2018-05-01,65160
2018-05-01,68068
2018-05-01,50304
2018-05-01,44316
2018-05-01,30706
2018-05-01,69592
2018-05-01,9852
2018-05-01,88732
2018-05-01,162560
2018-05-01,30638
2018-05-01,66957
2018-05-01,67775
2018-05-01,41166
2018-05-01,87201
2018-05-01,73554
2018-05-01,47807
2018-05-01,66416
2018-05-01,54016
2018-05-01,37684
2018-05-01,151615
2018-05-01,107031
2018-05-01,12079
2018-05-01,139560
2018-05-01,86119
2018-05-01,134129
2018-05-01,157520
2018-05-01,205855
2018-05-01,51834
2018-05-01,178206
2018-05-01,52913
2018-05-01,59993
2018-05-01,225924
2018-05-01,100467
2018-05-01,43686
2018-05-01,125678
2018-05-01,28599
2018-05-01,98838
2018-05-01,191880
2018-05-01,127406
2018-05-01,77852
2018-05-01,24428
2018-05-01,68899
2018-05-01,173451
2018-05-01,101034
2018-05-01,98668
2018-05-01,241347
2018-05-01,132526
2018-05-01,99587
2018-05-01,15301
2018-05-01,3
2018-05-01,12311
2018-05-01,61850
2018-05-01,38459
2018-05-01,62210
2018-05-01,61113
2018-05-01,64548
2018-05-01,30383
2018-05-01,287351
2018-05-01,171578
2018-05-01,91883
2018-05-01,156001
2018-05-01,134914
2018-05-01,75168
2018-05-01,159064
2018-05-01,33108
2018-05-01,59449
2018-05-01,44034
2018-05-01,81408
2018-05-01,29675
2018-05-01,64483
2018-05-01,56803
2018-05-01,68342
2018-05-01,135982
2018-05-01,61041
2018-05-01,110434
2018-05-01,73163
2018-05-01,199127
2018-05-01,41291
2018-05-01,159548
2018-05-01,76953
2018-05-01,155330
2018-05-01,77414
2018-05-01,16539
2018-05-01,55138
2018-05-01,65567
2018-05-01,127075
2018-05-01,94993
2018-05-01,245676
2018-05-01,69373
2018-05-01,117649
2018-05-01,97669
2018-05-01,91331
2018-05-01,23834
2018-05-01,17616
2018-05-01,60871
2018-05-01,107200
2018-05-01,153224
2018-05-01,47335
2018-05-01,68131
2018-05-01,144952
2018-05-01,68951
2018-05-01,37684
2018-05-01,253495
2018-05-01,213109
2018-05-01,140986
2018-05-01,108234
2018-05-01,10744
2018-05-01,60258
2018-05-01,111356
2018-05-01,215416
2018-05-01,90464
2018-05-01,216361
2018-05-01,70694
2018-05-01,128137
2018-05-01,67462
2018-05-01,64590
2018-05-01,6479
2018-05-01,122003
2018-05-01,71711
2018-05-01,117396
2018-05-01,109680
2018-05-01,177987
2018-05-01,168025
2018-05-01,101256
2018-05-01,119746
2018-05-01,177181
2018-05-01,126830
2018-05-01,294157
2018-05-01,389914
2018-05-01,165112
2018-05-01,346736
2018-05-01,333179
2018-05-01,98996
2018-05-01,230474
2018-05-01,155989
2018-05-01,143836
2018-05-01,156219
2018-05-01,87818
2018-05-01,84371
2018-05-01,210906
2018-04-01,69310
2018-04-01,63862
2018-04-01,372288
2018-04-01,281886
2018-04-01,124461
2018-04-01,175378
2018-04-01,117122
2018-04-01,120217
2018-04-01,72145
2018-04-01,137779
2018-04-01,224481
2018-04-01,96564
2018-04-01,321677
2018-04-01,340425
2018-04-01,114584
2018-04-01,106785
2018-04-01,173988
2018-04-01,168325
2018-04-01,31195
2018-04-01,41057
2018-04-01,16591
2018-04-01,32070
2018-04-01,24352
2018-04-01,31064
2018-04-01,35501
2018-04-01,24659
2018-04-01,32944
2018-04-01,38747
2018-04-01,14716
2018-04-01,41750
2018-04-01,28301
2018-04-01,154596
2018-04-01,45792
2018-04-01,24857
2018-04-01,19063
2018-04-01,52010
2018-04-01,26780
2018-04-01,27244
2018-04-01,14609
2018-04-01,40400
2018-04-01,45208
2018-04-01,63633
2018-04-01,42175
2018-04-01,38078
2018-04-01,15098
2018-04-01,80807
2018-04-01,18081
2018-04-01,65623
2018-04-01,88974
2018-04-01,31735
2018-04-01,21901
2018-04-01,66560
2018-04-01,23579
2018-04-01,22163
2018-04-01,50976
2018-04-01,52901
2018-04-01,125703
2018-04-01,96301
2018-04-01,72561
2018-04-01,70558
2018-04-01,96338
2018-04-01,42616
2018-04-01,45718
2018-04-01,37295
2018-04-01,64304
2018-04-01,34261
2018-04-01,50706
2018-04-01,51133
2018-04-01,45641
2018-04-01,58109
2018-04-01,67778
2018-04-01,77491
2018-04-01,65236
2018-04-01,54435
2018-04-01,48562
2018-04-01,112939
2018-04-01,40921
2018-04-01,30431
2018-04-01,75572
2018-04-01,100408
2018-04-01,48213
2018-04-01,63833
2018-04-01,62034
2018-04-01,96845
2018-04-01,8558
2018-04-01,78778
2018-04-01,79842
2018-04-01,36490
2018-04-01,37519
2018-04-01,51452
2018-04-01,70140
2018-04-01,52068
2018-04-01,95443
2018-04-01,62223
2018-04-01,90969
2018-04-01,74081
2018-04-01,49588
2018-04-01,60875
2018-04-01,25450
2018-04-01,97211
2018-04-01,31770
2018-04-01,30722
2018-04-01,49221
2018-04-01,43529
2018-04-01,34031
2018-04-01,88025
2018-04-01,62728
2018-04-01,77599
2018-04-01,42227
2018-04-01,42942
2018-04-01,35742
2018-04-01,54385
2018-04-01,118683
2018-04-01,66440
2018-04-01,72052
2018-04-01,61301
2018-04-01,30066
2018-04-01,35506
2018-04-01,79308
2018-04-01,152947
2018-04-01,70002
2018-04-01,85983
2018-04-01,55895
2018-04-01,61714
2018-04-01,84123
2018-04-01,75256
2018-04-01,48059
2018-04-01,43011
2018-04-01,15932
2018-04-01,28514
2018-04-01,19803
